parti,stemmested,year,stemmer
A. Socialdemokratiet,Rebild,2019,31.376550835168377
A. Socialdemokratiet,Rebild,2022,30.236041526780642
A. Socialdemokratiet,Thisted,2007,25.42606300568084
A. Socialdemokratiet,Thisted,2011,29.240029056695146
A. Socialdemokratiet,Thisted,2015,30.696168759560315
A. Socialdemokratiet,Thisted,2019,34.09575641685666
A. Socialdemokratiet,Thisted,2022,33.200179198088556
A. Socialdemokratiet,Vesthimmerlands,2007,20.94009842185644
A. Socialdemokratiet,Vesthimmerlands,2011,22.838015338333122
A. Socialdemokratiet,Vesthimmerlands,2015,24.656695530481937
A. Socialdemokratiet,Vesthimmerlands,2019,27.942514098599236
A. Socialdemokratiet,Vesthimmerlands,2022,27.86945026893974
A. Socialdemokratiet,Aalborg,2007,32.24102319669527
A. Socialdemokratiet,Aalborg,2011,31.011456980613037
A. Socialdemokratiet,Aalborg,2015,30.77526882539876
A. Socialdemokratiet,Aalborg,2019,33.43435468895079
A. Socialdemokratiet,Aalborg,2022,33.29890130528688
B. Radikale Venstre,København,2007,9.181275921827233
B. Radikale Venstre,København,2011,17.19327293075166
B. Radikale Venstre,København,2015,9.582001084777456
B. Radikale Venstre,København,2019,16.952251563782514
B. Radikale Venstre,København,2022,7.836255668019036
B. Radikale Venstre,Frederiksberg,2007,9.9552717725991
B. Radikale Venstre,Frederiksberg,2011,18.82501384871053
B. Radikale Venstre,Frederiksberg,2015,11.092595164251879
B. Radikale Venstre,Frederiksberg,2019,17.826080263542742
B. Radikale Venstre,Frederiksberg,2022,7.961635880644962
B. Radikale Venstre,Dragør,2007,5.620421245421245
B. Radikale Venstre,Dragør,2011,10.197768202408573
B. Radikale Venstre,Dragør,2015,5.186744985038236
B. Radikale Venstre,Dragør,2019,9.809113979918349
B. Radikale Venstre,Dragør,2022,3.5443871392516186
B. Radikale Venstre,Tårnby,2007,3.672216318337466
B. Radikale Venstre,Tårnby,2011,7.80907728373237
B. Radikale Venstre,Tårnby,2015,3.645973995910336
B. Radikale Venstre,Tårnby,2019,7.0679270870727136
B. Radikale Venstre,Tårnby,2022,2.6091543580587566
B. Radikale Venstre,Albertslund,2007,4.607046070460704
B. Radikale Venstre,Albertslund,2011,9.175310539121526
B. Radikale Venstre,Albertslund,2015,4.2513493702938625
B. Radikale Venstre,Albertslund,2019,9.165226638309186
B. Radikale Venstre,Albertslund,2022,3.8755180687849924
B. Radikale Venstre,Ballerup,2007,3.9083784601930645
B. Radikale Venstre,Ballerup,2011,8.476098599514321
B. Radikale Venstre,Ballerup,2015,3.602623797709275
B. Radikale Venstre,Ballerup,2019,7.591913037457592
B. Radikale Venstre,Ballerup,2022,3.8586355693448877
B. Radikale Venstre,Brøndby,2007,3.641456582633053
B. Radikale Venstre,Brøndby,2011,7.401973184922843
B. Radikale Venstre,Brøndby,2015,3.2474446337308347
B. Radikale Venstre,Brøndby,2019,9.541673462730387
B. Radikale Venstre,Brøndby,2022,3.085185396789122
B. Radikale Venstre,Gentofte,2007,8.000828386027889
B. Radikale Venstre,Gentofte,2011,15.071170030866254
B. Radikale Venstre,Gentofte,2015,9.069503987205403
B. Radikale Venstre,Gentofte,2019,14.704175039071222
B. Radikale Venstre,Gentofte,2022,6.738370409958359
B. Radikale Venstre,Gladsaxe,2007,6.738800791590634
B. Radikale Venstre,Gladsaxe,2011,12.671491029699984
B. Radikale Venstre,Gladsaxe,2015,6.737833755727927
B. Radikale Venstre,Gladsaxe,2019,12.50995606484931
B. Radikale Venstre,Gladsaxe,2022,6.436671458233509
B. Radikale Venstre,Glostrup,2007,3.7295512531892543
B. Radikale Venstre,Glostrup,2011,7.703509538371923
B. Radikale Venstre,Glostrup,2015,3.1505424282954375
B. Radikale Venstre,Glostrup,2019,7.445423209498276
B. Radikale Venstre,Glostrup,2022,3.1220876048462256
B. Radikale Venstre,Herlev,2007,4.360693362324093
B. Radikale Venstre,Herlev,2011,8.57813628702143
B. Radikale Venstre,Herlev,2015,3.6357069764642147
B. Radikale Venstre,Herlev,2019,7.978530937160777
B. Radikale Venstre,Herlev,2022,3.7904195405935583
B. Radikale Venstre,Hvidovre,2007,4.216827840273666
B. Radikale Venstre,Hvidovre,2011,8.451067673053352
B. Radikale Venstre,Hvidovre,2015,3.6351748937561292
B. Radikale Venstre,Hvidovre,2019,8.820804658549497
B. Radikale Venstre,Hvidovre,2022,4.258926100193745
B. Radikale Venstre,Høje-Taastrup,2007,4.22174070061394
B. Radikale Venstre,Høje-Taastrup,2011,9.0
B. Radikale Venstre,Høje-Taastrup,2015,3.5176065464509203
B. Radikale Venstre,Høje-Taastrup,2019,9.011911004569631
B. Radikale Venstre,Høje-Taastrup,2022,4.228770811999849
B. Radikale Venstre,Ishøj,2007,3.261169967756794
B. Radikale Venstre,Ishøj,2011,7.305400036120643
B. Radikale Venstre,Ishøj,2015,3.000283045570337
B. Radikale Venstre,Ishøj,2019,12.716708837034954
B. Radikale Venstre,Ishøj,2022,3.8221056877773294
B. Radikale Venstre,Lyngby-Taarbæk,2007,8.915785374037569
B. Radikale Venstre,Lyngby-Taarbæk,2011,15.892563922120573
B. Radikale Venstre,Lyngby-Taarbæk,2015,9.000442935183818
B. Radikale Venstre,Lyngby-Taarbæk,2019,15.360915492957746
B. Radikale Venstre,Lyngby-Taarbæk,2022,7.724535218643624
B. Radikale Venstre,Rødovre,2007,4.4845020883710704
B. Radikale Venstre,Rødovre,2011,8.933078061091289
B. Radikale Venstre,Rødovre,2015,3.9379900213827512
B. Radikale Venstre,Rødovre,2019,8.70074131876707
B. Radikale Venstre,Rødovre,2022,4.179723705698018
B. Radikale Venstre,Vallensbæk,2007,4.414900288473598
B. Radikale Venstre,Vallensbæk,2011,9.088876467300167
B. Radikale Venstre,Vallensbæk,2015,3.8831692032229186
B. Radikale Venstre,Vallensbæk,2019,9.7331583552056
B. Radikale Venstre,Vallensbæk,2022,3.9690902704601334
B. Radikale Venstre,Allerød,2007,8.772046147725765
B. Radikale Venstre,Allerød,2011,13.953042031859766
B. Radikale Venstre,Allerød,2015,8.068965517241379
B. Radikale Venstre,Allerød,2019,14.24861077554965
B. Radikale Venstre,Allerød,2022,6.998913961626644
B. Radikale Venstre,Egedal,2007,5.895255319967676
B. Radikale Venstre,Egedal,2011,10.910298023015638
B. Radikale Venstre,Egedal,2015,5.061062823192871
B. Radikale Venstre,Egedal,2019,9.328873700283575
B. Radikale Venstre,Egedal,2022,3.3623105108125584
B. Radikale Venstre,Fredensborg,2007,7.856048370397979
B. Radikale Venstre,Fredensborg,2011,12.619977224662437
B. Radikale Venstre,Fredensborg,2015,7.119621165328392
B. Radikale Venstre,Fredensborg,2019,13.28928046989721
B. Radikale Venstre,Fredensborg,2022,5.783043011640387
B. Radikale Venstre,Frederikssund,2007,4.897886698632569
B. Radikale Venstre,Frederikssund,2011,8.565370042062085
B. Radikale Venstre,Frederikssund,2015,3.709896540913366
B. Radikale Venstre,Frederikssund,2019,6.680997122352044
B. Radikale Venstre,Frederikssund,2022,2.661401098901099
B. Radikale Venstre,Furesø,2007,9.362348178137651
B. Radikale Venstre,Furesø,2011,15.564703925482368
B. Radikale Venstre,Furesø,2015,9.15051428103102
B. Radikale Venstre,Furesø,2019,15.93063117564025
B. Radikale Venstre,Furesø,2022,7.709215890016785
B. Radikale Venstre,Gribskov,2007,5.608509989324386
B. Radikale Venstre,Gribskov,2011,8.810719031448398
B. Radikale Venstre,Gribskov,2015,3.6305471859539487
B. Radikale Venstre,Gribskov,2019,6.786442213331321
B. Radikale Venstre,Gribskov,2022,2.7235741731334286
B. Radikale Venstre,Halsnæs,2007,4.746900826446281
B. Radikale Venstre,Halsnæs,2011,7.218619614939929
B. Radikale Venstre,Halsnæs,2015,2.289175178360622
B. Radikale Venstre,Halsnæs,2019,5.288907199505613
B. Radikale Venstre,Halsnæs,2022,1.7688618431230982
B. Radikale Venstre,Helsingør,2007,6.870755517826825
B. Radikale Venstre,Helsingør,2011,11.020939003771622
B. Radikale Venstre,Helsingør,2015,5.320233086832684
B. Radikale Venstre,Helsingør,2019,10.968983178639212
B. Radikale Venstre,Helsingør,2022,4.671370026456398
B. Radikale Venstre,Hillerød,2007,6.926999555084021
B. Radikale Venstre,Hillerød,2011,12.265479191905962
B. Radikale Venstre,Hillerød,2015,6.218574626139423
B. Radikale Venstre,Hillerød,2019,11.29277566539924
B. Radikale Venstre,Hillerød,2022,4.792283507829431
B. Radikale Venstre,Hørsholm,2007,7.261202460148111
B. Radikale Venstre,Hørsholm,2011,11.275291232372778
B. Radikale Venstre,Hørsholm,2015,6.868401669531059
B. Radikale Venstre,Hørsholm,2019,11.719948456771185
B. Radikale Venstre,Hørsholm,2022,5.066600273870285
B. Radikale Venstre,Rudersdal,2007,10.216880062712308
B. Radikale Venstre,Rudersdal,2011,15.479339078008133
B. Radikale Venstre,Rudersdal,2015,9.488093540567517
B. Radikale Venstre,Rudersdal,2019,16.580560917452026
B. Radikale Venstre,Rudersdal,2022,8.26276550851034
B. Radikale Venstre,Bornholm,2007,2.2113902727500805
B. Radikale Venstre,Bornholm,2011,5.505091202109735
B. Radikale Venstre,Bornholm,2015,1.6449781828010968
B. Radikale Venstre,Bornholm,2019,3.3456217544694176
B. Radikale Venstre,Bornholm,2022,1.0055956532316925
B. Radikale Venstre,Christiansø,2007,1.5151515151515151
B. Radikale Venstre,Christiansø,2011,9.67741935483871
B. Radikale Venstre,Christiansø,2015,1.8181818181818181
B. Radikale Venstre,Christiansø,2019,3.5714285714285716
B. Radikale Venstre,Christiansø,2022,5.084745762711864
B. Radikale Venstre,Greve,2007,3.615179760319574
B. Radikale Venstre,Greve,2011,7.738505464211873
B. Radikale Venstre,Greve,2015,3.2860294359751077
B. Radikale Venstre,Greve,2019,6.901208946865633
B. Radikale Venstre,Greve,2022,2.7482209420535413
B. Radikale Venstre,Køge,2007,3.768837196298264
B. Radikale Venstre,Køge,2011,8.13032719274127
B. Radikale Venstre,Køge,2015,3.5262449528936743
B. Radikale Venstre,Køge,2019,6.091032572509122
B. Radikale Venstre,Køge,2022,2.4312952705581594
B. Radikale Venstre,Lejre,2007,5.3841327781896995
B. Radikale Venstre,Lejre,2011,9.946674150996351
B. Radikale Venstre,Lejre,2015,4.39296678760815
B. Radikale Venstre,Lejre,2019,7.318281938325991
B. Radikale Venstre,Lejre,2022,3.5758858321124314
B. Radikale Venstre,Roskilde,2007,6.182847092111803
B. Radikale Venstre,Roskilde,2011,11.756071275943441
B. Radikale Venstre,Roskilde,2015,6.010223099776716
B. Radikale Venstre,Roskilde,2019,9.782100607673224
B. Radikale Venstre,Roskilde,2022,4.648245645030211
B. Radikale Venstre,Solrød,2007,3.734533183352081
B. Radikale Venstre,Solrød,2011,7.657592080361042
B. Radikale Venstre,Solrød,2015,3.6528367009419718
B. Radikale Venstre,Solrød,2019,7.062864994847131
B. Radikale Venstre,Solrød,2022,2.6422764227642275
B. Radikale Venstre,Faxe,2007,3.816354540222252
B. Radikale Venstre,Faxe,2011,7.154966311671376
B. Radikale Venstre,Faxe,2015,2.5168082094833686
B. Radikale Venstre,Faxe,2019,3.9278131634819533
B. Radikale Venstre,Faxe,2022,1.5027624309392265
B. Radikale Venstre,Guldborgsund,2007,3.0435509687283497
B. Radikale Venstre,Guldborgsund,2011,5.630668762849195
B. Radikale Venstre,Guldborgsund,2015,1.994955863808323
B. Radikale Venstre,Guldborgsund,2019,3.7656352863726137
B. Radikale Venstre,Guldborgsund,2022,1.315859428996757
B. Radikale Venstre,Holbæk,2007,5.258557232241443
B. Radikale Venstre,Holbæk,2011,8.389838170147364
B. Radikale Venstre,Holbæk,2015,4.36700282557258
B. Radikale Venstre,Holbæk,2019,6.480302065326176
B. Radikale Venstre,Holbæk,2022,2.3351617597671557
B. Radikale Venstre,Kalundborg,2007,3.8566013897662668
B. Radikale Venstre,Kalundborg,2011,6.110777591709058
B. Radikale Venstre,Kalundborg,2015,2.4591484835788187
B. Radikale Venstre,Kalundborg,2019,4.366956694346114
B. Radikale Venstre,Kalundborg,2022,1.6741854636591478
B. Radikale Venstre,Lolland,2007,1.6855920481230096
B. Radikale Venstre,Lolland,2011,4.213105948704176
B. Radikale Venstre,Lolland,2015,1.34349234393404
B. Radikale Venstre,Lolland,2019,2.524768296580377
B. Radikale Venstre,Lolland,2022,0.7943475897821816
B. Radikale Venstre,Næstved,2007,3.425287356321839
B. Radikale Venstre,Næstved,2011,6.723549488054608
B. Radikale Venstre,Næstved,2015,2.2408696481357873
B. Radikale Venstre,Næstved,2019,4.664345134455408
B. Radikale Venstre,Næstved,2022,2.120426390089311
B. Radikale Venstre,Odsherred,2007,4.171997806616706
B. Radikale Venstre,Odsherred,2011,6.8626123075533885
B. Radikale Venstre,Odsherred,2015,2.507421785795844
B. Radikale Venstre,Odsherred,2019,4.58498023715415
B. Radikale Venstre,Odsherred,2022,1.7099607549990656
B. Radikale Venstre,Ringsted,2007,4.05972236093079
B. Radikale Venstre,Ringsted,2011,8.068471414146272
B. Radikale Venstre,Ringsted,2015,3.6361891969682434
B. Radikale Venstre,Ringsted,2019,6.657433497301686
B. Radikale Venstre,Ringsted,2022,2.512030798845043
B. Radikale Venstre,Slagelse,2007,2.8882205100737504
B. Radikale Venstre,Slagelse,2011,6.103819705053046
B. Radikale Venstre,Slagelse,2015,2.971755867765165
B. Radikale Venstre,Slagelse,2019,5.457417182759051
B. Radikale Venstre,Slagelse,2022,1.8027189243070136
B. Radikale Venstre,Sorø,2007,4.170899951874231
B. Radikale Venstre,Sorø,2011,8.241326984459212
B. Radikale Venstre,Sorø,2015,3.4175334323922733
B. Radikale Venstre,Sorø,2019,5.982951803999357
B. Radikale Venstre,Sorø,2022,2.7466666666666666
B. Radikale Venstre,Stevns,2007,3.5672634972902517
B. Radikale Venstre,Stevns,2011,7.395323545405112
B. Radikale Venstre,Stevns,2015,2.497605036266594
B. Radikale Venstre,Stevns,2019,4.841025641025641
B. Radikale Venstre,Stevns,2022,2.4038143169326536
B. Radikale Venstre,Vordingborg,2007,3.9792611795204147
B. Radikale Venstre,Vordingborg,2011,6.773763454846997
B. Radikale Venstre,Vordingborg,2015,2.4392675550829153
B. Radikale Venstre,Vordingborg,2019,6.192817151440666
B. Radikale Venstre,Vordingborg,2022,1.971301198105322
B. Radikale Venstre,Assens,2007,4.3375836667539165
B. Radikale Venstre,Assens,2011,7.1402214022140225
B. Radikale Venstre,Assens,2015,2.558314522197141
B. Radikale Venstre,Assens,2019,4.453004622496148
B. Radikale Venstre,Assens,2022,1.7855035985369883
B. Radikale Venstre,Faaborg-Midtfyn,2007,5.184570717544587
B. Radikale Venstre,Faaborg-Midtfyn,2011,8.288091585034817
B. Radikale Venstre,Faaborg-Midtfyn,2015,2.943131685501904
B. Radikale Venstre,Faaborg-Midtfyn,2019,5.514176245210728
B. Radikale Venstre,Faaborg-Midtfyn,2022,2.1953089069446574
B. Radikale Venstre,Kerteminde,2007,3.989928336238621
B. Radikale Venstre,Kerteminde,2011,6.666666666666667
B. Radikale Venstre,Kerteminde,2015,1.9528489753966725
B. Radikale Venstre,Kerteminde,2019,4.644003406039169
B. Radikale Venstre,Kerteminde,2022,1.773792381201728
B. Radikale Venstre,Langeland,2007,4.35064935064935
B. Radikale Venstre,Langeland,2011,6.580545434470575
B. Radikale Venstre,Langeland,2015,1.7754935171124868
B. Radikale Venstre,Langeland,2019,3.947849396856342
B. Radikale Venstre,Langeland,2022,1.366120218579235
B. Radikale Venstre,Middelfart,2007,5.003968088216866
B. Radikale Venstre,Middelfart,2011,8.389356306106839
B. Radikale Venstre,Middelfart,2015,3.424102439419726
B. Radikale Venstre,Middelfart,2019,6.415929203539823
B. Radikale Venstre,Middelfart,2022,2.6701591148989405
B. Radikale Venstre,Nordfyns,2007,3.6004645760743323
B. Radikale Venstre,Nordfyns,2011,5.380227141885173
B. Radikale Venstre,Nordfyns,2015,1.9477762445600255
B. Radikale Venstre,Nordfyns,2019,3.510375228470057
B. Radikale Venstre,Nordfyns,2022,1.3723247835321026
B. Radikale Venstre,Nyborg,2007,3.8817367467815362
B. Radikale Venstre,Nyborg,2011,6.734281868871371
B. Radikale Venstre,Nyborg,2015,2.2172408752010138
B. Radikale Venstre,Nyborg,2019,4.9509344642240745
B. Radikale Venstre,Nyborg,2022,2.1760633036597428
B. Radikale Venstre,Odense,2007,5.67390292412509
B. Radikale Venstre,Odense,2011,9.880296252358239
B. Radikale Venstre,Odense,2015,4.467637844867778
B. Radikale Venstre,Odense,2019,10.32296192179913
B. Radikale Venstre,Odense,2022,4.239487940152199
B. Radikale Venstre,Svendborg,2007,5.448099681976957
B. Radikale Venstre,Svendborg,2011,8.890939855406861
B. Radikale Venstre,Svendborg,2015,3.1985372058511765
B. Radikale Venstre,Svendborg,2019,6.484295845997973
B. Radikale Venstre,Svendborg,2022,2.789138981977465
B. Radikale Venstre,Ærø,2007,3.4115601912212083
B. Radikale Venstre,Ærø,2011,6.218851570964247
B. Radikale Venstre,Ærø,2015,1.5701898289196157
B. Radikale Venstre,Ærø,2019,4.850746268656716
B. Radikale Venstre,Ærø,2022,1.600609756097561
B. Radikale Venstre,Billund,2007,2.9190787042739252
B. Radikale Venstre,Billund,2011,5.1455082243779
B. Radikale Venstre,Billund,2015,2.2290076335877864
B. Radikale Venstre,Billund,2019,4.846661117869262
B. Radikale Venstre,Billund,2022,1.6491364757823659
B. Radikale Venstre,Esbjerg,2007,3.070347533632287
B. Radikale Venstre,Esbjerg,2011,6.28344814337075
B. Radikale Venstre,Esbjerg,2015,2.7072544313923625
B. Radikale Venstre,Esbjerg,2019,5.393071381418443
B. Radikale Venstre,Esbjerg,2022,2.2610063809329564
B. Radikale Venstre,Fanø,2007,4.157252598282874
B. Radikale Venstre,Fanø,2011,8.538220831470719
B. Radikale Venstre,Fanø,2015,3.163992869875223
B. Radikale Venstre,Fanø,2019,7.4426655127650365
B. Radikale Venstre,Fanø,2022,3.395585738539898
B. Radikale Venstre,Fredericia,2007,3.1049077574230233
B. Radikale Venstre,Fredericia,2011,6.17102923283312
B. Radikale Venstre,Fredericia,2015,2.5262551229508197
B. Radikale Venstre,Fredericia,2019,5.797336797661578
B. Radikale Venstre,Fredericia,2022,2.1230869423640506
B. Radikale Venstre,Haderslev,2007,2.866651750755118
B. Radikale Venstre,Haderslev,2011,6.157539217328197
B. Radikale Venstre,Haderslev,2015,2.7603124030789186
B. Radikale Venstre,Haderslev,2019,4.857920458868631
B. Radikale Venstre,Haderslev,2022,1.752156150703586
B. Radikale Venstre,Kolding,2007,4.1234675688457205
B. Radikale Venstre,Kolding,2011,7.775159878828677
B. Radikale Venstre,Kolding,2015,3.63070165964647
B. Radikale Venstre,Kolding,2019,7.647374062165059
B. Radikale Venstre,Kolding,2022,3.201868655107358
B. Radikale Venstre,Sønderborg,2007,3.039109856348086
B. Radikale Venstre,Sønderborg,2011,5.872571512766002
B. Radikale Venstre,Sønderborg,2015,4.27407535132339
B. Radikale Venstre,Sønderborg,2019,5.731093185970854
B. Radikale Venstre,Sønderborg,2022,2.1486536333456288
B. Radikale Venstre,Tønder,2007,2.979033433174128
B. Radikale Venstre,Tønder,2011,5.3578715416632665
B. Radikale Venstre,Tønder,2015,2.5950972104818257
B. Radikale Venstre,Tønder,2019,3.6145668400814297
B. Radikale Venstre,Tønder,2022,1.2960883398839602
B. Radikale Venstre,Varde,2007,3.5198268728916045
B. Radikale Venstre,Varde,2011,6.096754902269365
B. Radikale Venstre,Varde,2015,2.3870660960532573
B. Radikale Venstre,Varde,2019,4.509919852844567
B. Radikale Venstre,Varde,2022,1.533344420422418
B. Radikale Venstre,Vejen,2007,3.254335924039971
B. Radikale Venstre,Vejen,2011,5.861284184606201
B. Radikale Venstre,Vejen,2015,2.0696427222599896
B. Radikale Venstre,Vejen,2019,4.098553913863565
B. Radikale Venstre,Vejen,2022,1.6265659176774707
B. Radikale Venstre,Vejle,2007,4.503460682379486
B. Radikale Venstre,Vejle,2011,8.591681863639037
B. Radikale Venstre,Vejle,2015,4.014186683862647
B. Radikale Venstre,Vejle,2019,8.236093639294959
B. Radikale Venstre,Vejle,2022,3.3070620587985142
B. Radikale Venstre,Aabenraa,2007,2.947913826015817
B. Radikale Venstre,Aabenraa,2011,5.725232621784346
B. Radikale Venstre,Aabenraa,2015,3.279924073246985
B. Radikale Venstre,Aabenraa,2019,4.819873605731427
B. Radikale Venstre,Aabenraa,2022,1.9667936205665317
B. Radikale Venstre,Favrskov,2007,5.01651092531441
B. Radikale Venstre,Favrskov,2011,8.605668124311514
B. Radikale Venstre,Favrskov,2015,4.252754244382681
B. Radikale Venstre,Favrskov,2019,7.0299946438136045
